OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-30492,2023-147J,2026-04-22T22:31:05.591424,15.27564710,.0000607,43.0052,75.4473,208.9565,151.1253,0,U,57921,999,14336,-.44862E-4,-.1495E-4,0
STARLINK-30440,2023-147L,2026-04-23T06:49:36.936192,15.27582706,.00014934,43.0057,73.7424,279.4781,80.5901,0,U,57923,999,14344,-.20981272E-4,-.84E-5,0
STARLINK-30487,2023-147M,2026-04-23T06:10:30.873792,15.26747740,.00015441,43.0056,76.9272,260.5126,99.5551,0,U,57924,999,14340,.61900038E-4,.1401E-4,0
STARLINK-30452,2023-147N,2026-04-23T06:53:19.470624,15.27576025,.00014754,43.0051,73.7623,269.1055,90.9627,0,U,57925,999,14341,.13389838E-4,.106E-5,0
STARLINK-30468,2023-147P,2026-04-23T05:46:45.256512,15.26743959,.00010545,43.0020,76.8327,265.8575,94.2156,0,U,57926,999,14337,.47691463E-4,.102E-4,0
STARLINK-30448,2023-147R,2026-04-23T06:00:02.000160,15.27555541,.00012107,43.0014,77.0001,268.7923,45.8933,0,U,57928,999,579,.11899371E-2,.32603E-3,0
STARLINK-30476,2023-147T,2026-04-23T04:32:26.849760,15.44001642,.00201771,42.9951,15.3561,191.3693,168.6711,0,U,57930,999,14408,.4882908E-3,.22703E-3,0
STARLINK-30488,2023-147U,2026-04-23T06:17:27.541248,15.27574451,.00004339,43.0019,76.9769,272.1461,87.9341,0,U,57931,999,14340,.8164977E-5,-.37E-6,0
STARLINK-30471,2023-147V,2026-04-23T07:01:09.077088,15.26748811,.00012119,43.0040,72.9503,267.1793,92.8919,0,U,57932,999,14342,.26378681E-4,.448E-5,0
STARLINK-30461,2023-147W,2026-04-23T03:50:20.950944,15.27576212,.00014303,43.0037,73.6747,262.4441,97.6249,0,U,57933,999,14340,.20591213E-4,.304E-5,0
STARLINK-30712,2023-148A,2026-04-22T21:46:57.705312,15.30200288,.0001027,53.1604,178.8149,81.7657,278.3460,0,U,57935,999,14519,-.37936E-4,-.1482E-4,0
STARLINK-30716,2023-148B,2026-04-23T04:45:40.953024,15.30217811,.00011306,53.1598,177.6891,75.8738,284.2389,0,U,57936,999,14523,.58452436E-4,.1373E-4,0
STARLINK-30400,2023-148C,2026-04-22T21:51:31.074048,15.30200182,.0002321,53.1579,178.7875,88.8840,271.2427,0,U,57937,999,14519,.90102E-4,.231E-4,0
STARLINK-30710,2023-148D,2026-04-23T03:49:38.943264,15.30199245,.00011346,53.1591,167.6561,74.1533,285.9593,0,U,57938,999,14536,-.46397105E-4,-.1733E-4,0
STARLINK-30714,2023-148E,2026-04-23T04:54:49.201632,15.30197898,.00007923,53.1572,177.7151,90.4982,269.6110,0,U,57939,999,14523,-.34937712E-4,-.1393E-4,0
STARLINK-30711,2023-148F,2026-04-23T04:50:16.442880,15.30200686,.00011313,53.1598,177.7171,99.8098,260.3031,0,U,57940,999,14523,-.12191571E-4,-.72E-5,0
STARLINK-30715,2023-148G,2026-04-23T03:37:27.248448,15.30192750,.00012463,53.1592,167.4650,77.7148,282.3993,0,U,57941,999,14537,.22508044E-4,.307E-5,0
STARLINK-30455,2023-148H,2026-04-23T04:59:22.419168,15.30200593,.00010411,53.1603,177.7004,94.3789,265.7330,0,U,57942,999,14523,-.28978013E-4,-.1217E-4,0
STARLINK-30456,2023-148J,2026-04-23T04:41:09.791808,15.30202842,.00012347,53.1600,177.7497,83.9432,276.1709,0,U,57943,999,14523,.8676576E-5,-.102E-5,0
STARLINK-30708,2023-148K,2026-04-22T04:41:29.935104,15.30175853,.00016412,53.1601,182.1748,89.3879,270.7310,0,U,57944,999,14508,.75060201E-4,.1863E-4,0
STARLINK-30705,2023-148L,2026-04-23T04:27:29.739168,15.30197620,.00010823,53.1586,177.6914,99.0095,261.1029,0,U,57945,999,14523,-.36196879E-4,-.1431E-4,0
STARLINK-30704,2023-148M,2026-04-22T19:33:49.195872,15.30198071,.00010314,53.1598,256.4849,85.7327,274.3792,0,U,57946,999,14407,-.1056534E-5,-.39E-5,0
STARLINK-30706,2023-148N,2026-04-23T04:36:36.644256,15.30199133,.00011667,53.1605,177.7208,70.2242,289.8884,0,U,57947,999,14523,-.10062551E-4,-.657E-5,0
STARLINK-30707,2023-148Q,2026-04-23T04:32:03.265152,15.30200116,.00011548,53.1603,177.7069,77.6870,282.4260,0,U,57949,999,14523,-.45404055E-4,-.1704E-4,0
STARLINK-30701,2023-148R,2026-04-21T11:37:32.224800,15.30187313,.00012224,53.1616,185.5403,81.4885,278.6254,0,U,57950,999,14497,.14709306E-3,.3998E-4,0
STARLINK-30399,2023-148S,2026-04-23T04:16:52.619520,15.30177939,.00017709,53.1603,177.6228,89.1874,270.9330,0,U,57951,999,14523,-.13261977E-3,-.4282E-4,0
STARLINK-30713,2023-148T,2026-04-23T03:54:05.219424,15.30098739,.00008401,53.1618,177.5496,137.0422,223.0645,0,U,57952,999,14523,.59251581E-3,.17175E-3,0
STARLINK-30700,2023-148U,2026-04-23T03:14:45.266496,15.30198787,.00015704,53.1589,167.7636,94.6603,265.4577,0,U,57953,999,14536,-.48804353E-4,-.1804E-4,0
STARLINK-30703,2023-148V,2026-04-22T04:40:04.589184,15.30195237,.00013001,53.1613,172.0950,85.1274,274.9876,0,U,57954,999,14522,.28923751E-4,.497E-5,0
STARLINK-30702,2023-148W,2026-04-23T07:25:03.663552,15.30201645,.00012016,53.1614,166.9568,87.7880,272.3259,0,U,57955,999,14539,.21583575E-4,.28E-5,0
STARLINK-30396,2023-151A,2026-04-23T06:55:00.554304,15.27570338,.00009379,43.0011,84.4413,264.8375,95.2370,0,U,57964,999,14258,-.19837386E-4,-.808E-5,0
STARLINK-30524,2023-151B,2026-04-23T06:45:44.943552,15.27580374,.00011288,43.0018,84.3984,257.9593,102.1132,0,U,57965,999,14258,.8209612E-5,-.36E-6,0
STARLINK-30521,2023-151C,2026-04-23T05:57:37.446912,15.27618611,.00017767,43.0048,84.1411,261.9138,98.1512,0,U,57966,999,14258,-.35320271E-3,-.998E-4,0
STARLINK-30528,2023-151D,2026-04-23T04:29:02.301216,15.27585042,.00013254,43.0036,84.5347,253.3672,106.7034,0,U,57967,999,14257,.16702121E-3,.4337E-4,0
STARLINK-30495,2023-151E,2026-04-22T22:32:46.411584,15.27565551,.0001526,43.0020,86.1185,281.0369,79.0311,0,U,57968,999,14253,-.15943E-4,-.701E-5,0
STARLINK-30494,2023-151G,2026-04-22T21:13:38.527680,15.27654301,.0001428,43.0078,300.9589,264.8452,95.2236,0,U,57970,999,14421,-.60904E-3,-.17022E-3,0
STARLINK-30498,2023-151H,2026-04-23T06:17:59.275968,15.27577432,.00011915,43.0033,84.2315,270.0163,90.0552,0,U,57971,999,14258,.43845195E-4,.945E-5,0
STARLINK-30505,2023-151J,2026-04-22T23:00:31.243680,15.27593508,.0000778,42.9984,86.2468,275.0794,84.9968,0,U,57972,999,14253,.4709E-3,.12724E-3,0
STARLINK-30502,2023-151K,2026-04-23T06:12:25.884288,15.27578646,.00012284,43.0041,84.2041,279.0152,81.0560,0,U,57973,999,14258,-.22697209E-4,-.887E-5,0
STARLINK-30489,2023-151L,2026-04-23T06:19:50.543616,15.27573152,.00012318,43.0025,84.2412,265.1689,94.9022,0,U,57974,999,14258,.3401833E-4,.674E-5,0
STARLINK-30503,2023-151M,2026-04-23T07:00:32.395968,15.27577782,.00012127,43.0052,84.4263,272.5278,87.5435,0,U,57975,999,14258,.37433794E-4,.768E-5,0
STARLINK-30512,2023-151N,2026-04-23T06:08:45.433824,15.27561750,.00011424,43.0043,84.1297,264.8907,95.1815,0,U,57976,999,14258,-.43517017E-4,-.1459E-4,0
STARLINK-30509,2023-151P,2026-04-23T00:31:58.830816,15.27610883,.00017442,43.0046,100.3007,266.0652,94.0001,0,U,57977,999,14237,.24259178E-3,.6425E-4,0
STARLINK-30511,2023-151Q,2026-04-22T23:07:07.709088,15.27570386,.0001855,43.0051,100.7205,282.4672,77.5972,0,U,57978,999,14236,.29769E-4,.557E-5,0
STARLINK-30508,2023-151R,2026-04-23T07:03:26.935200,15.27579243,.0001383,43.0034,98.8919,268.5141,91.5552,0,U,57979,999,14241,.30926745E-4,.589E-5,0
STARLINK-30510,2023-151T,2026-04-22T16:23:52.977984,15.27564988,.00010751,43.0009,105.4584,264.9628,95.1100,0,U,57981,999,14228,.18265915E-4,.24E-5,0
STARLINK-30507,2023-151U,2026-04-23T00:20:12.704352,15.27574368,.00015758,43.0034,103.6442,259.8107,100.2567,0,U,57982,999,14232,.24331005E-4,.407E-5,0
STARLINK-30515,2023-151V,2026-04-23T00:22:40.603008,15.26736614,.00014875,43.0030,103.6524,269.9288,90.1393,0,U,57983,999,14232,.16997838E-4,.196E-5,0
STARLINK-30516,2023-151W,2026-04-23T00:31:18.673824,15.27598575,.0001527,43.0038,103.7017,270.9837,89.0839,0,U,57984,999,14233,.18797275E-3,.4917E-4,0
STARLINK-30519,2023-151X,2026-04-22T07:38:30.053760,15.27579350,.00016842,43.0035,104.4683,264.9106,95.1553,0,U,57985,999,14220,.42038341E-4,.895E-5,0
STARLINK-30537,2023-153A,2026-04-23T04:38:38.201280,15.27564264,.00017576,43.0018,175.6383,269.2204,90.8446,0,U,57991,999,14160,-.66634005E-4,-.2095E-4,0
STARLINK-30534,2023-153B,2026-04-22T15:45:00.646272,15.27572694,.00022687,43.0044,178.4817,274.1116,85.9477,0,U,57992,999,14152,.74142683E-4,.1778E-4,0
STARLINK-30536,2023-153C,2026-04-23T04:44:09.145248,15.27570962,.00014433,42.9987,175.6628,268.5566,91.5121,0,U,57993,999,14170,-.24725079E-3,-.7058E-4,0
STARLINK-30538,2023-153D,2026-04-23T04:55:16.479840,15.27579761,.00008922,42.9998,175.7190,257.0632,103.0120,0,U,57994,999,14160,-.96876855E-4,-.2927E-4,0
STARLINK-30517,2023-153E,2026-04-23T05:15:37.252224,15.27574938,.00032489,43.0072,175.8233,272.0751,87.9729,0,U,57995,999,14170,.29043529E-3,.7737E-4,0
STARLINK-30523,2023-153G,2026-04-22T16:16:27.916032,15.27575469,.0002945,43.0054,178.6477,277.2071,82.8446,0,U,57997,999,14162,-.21821232E-4,-.863E-5,0
STARLINK-30531,2023-153H,2026-04-22T20:44:08.469024,15.27560736,.0001865,43.0022,177.4608,266.6301,93.4337,0,U,57998,999,14165,.20076E-3,.5263E-4,0
STARLINK-30552,2023-153J,2026-04-23T05:32:16.476000,15.27585679,.0001324,43.0014,175.9146,259.1138,100.9564,0,U,57999,999,14170,-.99293379E-4,-.2994E-4,0
STARLINK-30545,2023-153K,2026-04-23T05:37:36.920640,15.27577286,.00017936,43.0055,175.0779,269.0103,91.0543,0,U,58000,999,14171,-.22064216E-4,-.869E-5,0
STARLINK-30535,2023-153L,2026-04-23T05:43:09.026688,15.27567362,.00010887,42.9932,175.0966,259.3461,100.7268,0,U,58001,999,14171,.27818515E-3,.7398E-4,0
STARLINK-30540,2023-153M,2026-04-23T04:23:48.873984,15.27570820,.00023429,43.0033,175.5398,258.8728,101.1860,0,U,58002,999,14160,-.32793613E-4,-.1165E-4,0
STARLINK-30539,2023-153P,2026-04-23T04:20:06.749088,15.27578524,.00014045,43.0002,175.5344,274.5364,85.5327,0,U,58004,999,14169,.31146185E-3,.8318E-4,0
STARLINK-30530,2023-153Q,2026-04-23T04:31:13.622304,15.27572059,.00017337,43.0037,175.5862,277.7446,82.3209,0,U,58005,999,14170,-.18833589E-4,-.78E-5,0
STARLINK-30526,2023-153R,2026-04-22T19:25:03.392256,15.28495067,.00010246,42.9998,152.7256,15.7030,344.3853,0,U,58006,999,14193,.30925473E-3,.8497E-4,0
STARLINK-30527,2023-153S,2026-04-22T22:00:28.473408,15.27562726,.0000996,43.0072,308.6068,312.7221,47.3547,0,U,58007,999,14422,.13302E-4,.104E-5,0
STARLINK-30522,2023-153T,2026-04-23T05:21:11.090592,15.27576186,.00018185,43.0049,175.8433,278.0538,82.0107,0,U,58008,999,14170,-.34054964E-4,-.1199E-4,0
STARLINK-30486,2023-153U,2026-04-23T04:25:39.899712,15.27574279,.00004549,42.9994,175.5545,230.8012,129.2799,0,U,58009,999,14160,.10615703E-3,.266E-4,0
STARLINK-30520,2023-153V,2026-04-23T05:41:19.199328,15.27578805,.00024254,43.0056,175.0894,289.1563,70.9026,0,U,58010,999,14161,-.95073994E-4,-.2878E-4,0
STARLINK-30497,2023-153W,2026-04-23T04:12:42.634080,15.27572939,.00018875,43.0043,175.4805,256.0265,104.0377,0,U,58011,999,14170,.76203E-6,-.241E-5,0
STARLINK-30525,2023-153X,2026-04-23T04:29:21.869952,15.27574800,.0001217,43.0004,175.5683,283.5718,76.4998,0,U,58012,999,14170,.67580289E-4,.1598E-4,0
STARLINK-30514,2023-156A,2026-04-22T14:41:45.769920,15.30196050,.0001373,53.1606,234.1543,76.5876,283.5277,0,U,58028,999,14304,.19019E-4,.204E-5,0
STARLINK-30518,2023-156B,2026-04-22T14:55:26.780736,15.30190795,.0001028,53.1596,234.2177,72.2922,287.8191,0,U,58029,999,14304,.1603E-4,.116E-5,0
STARLINK-30549,2023-156C,2026-04-23T00:57:41.895936,15.30199093,.00010768,53.1616,232.3748,89.2310,270.8814,0,U,58030,999,14305,.1395148E-5,-.318E-5,0
STARLINK-30556,2023-156D,2026-04-23T07:39:35.779968,15.30196949,.0001184,53.1623,241.0917,79.3960,280.7175,0,U,58031,999,14299,-.799867E-5,-.596E-5,0
STARLINK-30561,2023-156E,2026-04-23T07:23:03.423264,15.30101935,.00009362,53.1601,231.2020,128.4924,231.6161,0,U,58032,999,14314,.6210641E-3,.18024E-3,0
STARLINK-30562,2023-156F,2026-04-22T22:51:20.670048,15.30166562,.0001277,53.1604,322.2982,92.2353,267.8794,0,U,58033,999,14181,-.28368E-4,-.1198E-4,0
STARLINK-30565,2023-156G,2026-04-23T01:09:51.935328,15.30199072,.00010723,53.1593,232.4348,107.3700,252.7418,0,U,58034,999,14310,-.60907984E-4,-.2162E-4,0
STARLINK-30438,2023-156H,2026-04-23T01:32:32.980704,15.30183990,.00014034,53.1602,231.9907,100.1673,259.9486,0,U,58035,999,14306,-.51372192E-4,-.188E-4,0
STARLINK-30437,2023-156J,2026-04-22T14:46:20.085600,15.30177310,.0001073,53.1602,234.1633,76.3788,283.7332,0,U,58036,999,14299,-.45376E-4,-.1702E-4,0
STARLINK-30533,2023-156K,2026-04-22T20:25:44.989824,15.30199589,.00011371,53.1602,323.0745,88.4576,271.6556,0,U,58037,999,14179,.57193846E-3,.16618E-3,0
STARLINK-30560,2023-156L,2026-04-23T06:50:14.876160,15.30192984,.00008432,53.1609,228.3874,65.5941,294.5147,0,U,58038,999,14313,.95267934E-4,.2463E-4,0
STARLINK-30555,2023-156N,2026-04-22T20:15:09.534240,15.30153023,.00012354,53.1600,323.0477,106.1755,253.9382,0,U,58040,999,14179,.41852993E-4,.879E-5,0
STARLINK-30542,2023-156P,2026-04-23T01:26:30.605280,15.30195668,.00012705,53.1616,232.1327,89.1421,270.9725,0,U,58041,999,14310,-.16682195E-4,-.853E-5,0
STARLINK-30563,2023-156Q,2026-04-23T01:24:08.243136,15.30199273,.00013118,53.1609,229.6672,81.0049,279.1101,0,U,58042,999,14314,.9223564E-5,-.86E-6,0
STARLINK-30564,2023-156R,2026-04-23T07:27:36.086112,15.30188874,.00016056,53.1606,231.2230,83.3376,276.7807,0,U,58043,999,14314,.13672373E-3,.3691E-4,0
STARLINK-30547,2023-156S,2026-04-22T23:38:24.854496,15.30164805,.0001444,53.1612,322.4614,93.3797,266.7369,0,U,58044,999,14181,.18308337E-3,.5061E-4,0
STARLINK-30550,2023-156T,2026-04-23T02:10:14.150784,15.30192557,.00011193,53.1607,155.1125,87.8261,272.2868,0,U,58045,999,14417,.3546599E-5,-.254E-5,0
STARLINK-30548,2023-156U,2026-04-22T20:22:42.804192,15.30195360,.00013064,53.1617,323.0802,98.9016,261.2133,0,U,58046,999,14174,.20005609E-4,.233E-5,0
STARLINK-30529,2023-156V,2026-04-22T21:02:14.123040,15.30193332,.00011698,53.1600,323.2364,97.7206,262.3928,0,U,58047,999,14174,.17833413E-4,.169E-5,0
STARLINK-30554,2023-156W,2026-04-21T22:04:41.261664,15.30201889,.00013358,53.1612,327.2372,92.4158,267.6996,0,U,58048,999,14160,-.40092086E-4,-.1546E-4,0
STARLINK-30568,2023-158A,2026-04-23T01:50:31.101504,15.27567620,.00007535,42.9992,136.7778,239.2862,120.7915,0,U,58051,999,14034,-.10600524E-3,-.3176E-4,0
STARLINK-30575,2023-158B,2026-04-23T01:44:58.369920,15.27576945,.00013981,43.0006,136.7509,266.4034,93.6658,0,U,58052,999,14035,.61334275E-4,.1426E-4,0
STARLINK-30577,2023-158C,2026-04-22T03:00:31.041792,15.27572361,.00011915,43.0032,141.6630,269.6117,90.4599,0,U,58053,999,14021,.2067453E-4,.307E-5,0
STARLINK-30566,2023-158D,2026-04-22T18:30:58.952160,15.27527338,.000152,43.0031,137.9323,262.9791,97.0888,0,U,58054,999,14031,-.38395978E-2,-.104279E-2,0
STARLINK-30544,2023-158E,2026-04-23T02:05:07.149120,15.27571300,.00011989,43.0001,135.9995,271.3662,88.7053,0,U,58055,999,14036,.20170458E-4,.293E-5,0
STARLINK-30553,2023-158F,2026-04-23T00:51:18.688608,15.27575305,.00011587,43.0019,136.4737,276.0508,84.0211,0,U,58056,999,14035,-.4082538E-5,-.374E-5,0
STARLINK-30541,2023-158G,2026-04-22T18:25:25.965696,15.27574015,.00011513,43.0007,137.9066,283.9035,76.1689,0,U,58057,999,14031,.6345095E-4,.1484E-4,0
STARLINK-30573,2023-158H,2026-04-23T02:31:01.687296,15.27570044,.00015634,43.0040,136.1304,263.9654,96.1020,0,U,58058,999,14036,-.11383986E-4,-.575E-5,0
STARLINK-30582,2023-158J,2026-04-23T01:59:34.233504,15.27571396,.00014479,42.9978,135.9720,277.0155,83.0532,0,U,58059,999,14036,-.35990876E-4,-.1252E-4,0
STARLINK-30558,2023-158K,2026-04-23T01:33:52.295904,15.27581107,.00017289,43.0047,136.6811,302.7799,57.2886,0,U,58060,999,14035,-.36205389E-4,-.1259E-4,0
STARLINK-30579,2023-158L,2026-04-23T00:11:31.427232,15.27572393,.00014713,43.0001,110.9583,277.0014,83.0670,0,U,58061,999,14064,.662754E-6,-.244E-5,0
STARLINK-30588,2023-158M,2026-04-22T18:45:48.098016,15.27569120,.00002294,42.9996,138.0035,25.6974,334.3889,0,U,58062,999,14031,.5390406E-4,.1221E-4,0
STARLINK-30585,2023-158N,2026-04-23T01:13:31.087200,15.27602536,.00010213,43.0035,136.5845,274.2156,85.8579,0,U,58063,999,14035,.21200291E-3,.558E-4,0
STARLINK-30587,2023-158P,2026-04-22T18:19:53.482080,15.27567873,.00009956,43.0009,137.8773,285.7645,74.3096,0,U,58064,999,14031,.18287655E-4,.241E-5,0
STARLINK-30576,2023-158Q,2026-04-23T01:04:15.885120,15.27573647,.00012847,43.0045,136.5424,266.6281,93.4424,0,U,58065,999,14035,-.14783847E-4,-.669E-5,0
STARLINK-30571,2023-158R,2026-04-23T04:36:37.540224,15.27511740,.00021007,43.0053,135.9188,249.4561,110.6065,0,U,58066,999,14037,.43909938E-3,.11815E-3,0
STARLINK-30567,2023-158S,2026-04-23T01:39:25.270272,15.27574650,.00013717,43.0020,136.7056,271.4709,88.5986,0,U,58067,999,14035,.39254824E-4,.818E-5,0
STARLINK-30569,2023-158T,2026-04-23T02:41:25.998144,15.27560118,.00012583,43.0020,139.5843,277.8204,82.2505,0,U,58068,999,14032,.66582967E-3,.18094E-3,0
STARLINK-30480,2023-158U,2026-04-23T00:54:34.585920,15.27583092,.00007481,43.0037,354.3730,6.5733,353.5128,0,U,58069,999,14202,.12236275E-3,.3107E-4,0
STARLINK-30532,2023-158V,2026-04-23T02:42:07.511616,15.27574453,.00010344,43.0041,136.1843,276.4722,83.6012,0,U,58070,999,14036,.11385816E-4,.51E-6,0
STARLINK-30506,2023-158X,2026-04-23T02:56:56.665248,15.27580607,.00009339,43.0065,136.2510,273.8268,86.2477,0,U,58072,999,14036,-.66802088E-4,-.21E-4,0
STARLINK-30604,2023-160A,2026-04-23T04:34:46.428096,15.27579232,.00020333,43.0043,186.4041,271.1955,88.8663,0,U,58075,999,13975,-.44787258E-4,-.1495E-4,0
STARLINK-30500,2023-160B,2026-04-23T06:27:25.087104,15.27600974,.00013554,42.9995,186.1115,199.8289,160.2510,0,U,58076,999,13976,-.20852345E-3,-.5999E-4,0
STARLINK-30613,2023-160C,2026-04-23T06:18:11.003040,15.27581840,.00019862,43.0059,186.0788,273.5041,86.5583,0,U,58077,999,13977,-.65995692E-4,-.2078E-4,0
STARLINK-30597,2023-160D,2026-04-23T05:57:49.466880,15.27571546,.00022191,43.0111,185.9604,261.7367,98.3233,0,U,58078,999,13976,-.76470213E-4,-.2366E-4,0
STARLINK-30598,2023-160E,2026-04-23T06:23:43.970496,15.27577810,.00013115,43.0025,186.1027,236.9053,123.1673,0,U,58079,999,13976,.22620634E-4,.36E-5,0
STARLINK-30603,2023-160F,2026-04-23T06:29:17.086560,15.27579918,.00013079,43.0031,186.1325,258.8969,101.1736,0,U,58080,999,13976,.13487479E-4,.109E-5,0
STARLINK-30602,2023-160G,2026-04-23T05:06:07.552224,15.24358044,.00016675,43.0020,188.2636,278.5199,81.5463,0,U,58081,999,13973,.58394744E-3,.14354E-3,0
STARLINK-30610,2023-160H,2026-04-22T21:41:16.799424,15.26768367,.000044,43.0011,188.5340,231.1291,128.9521,0,U,58082,999,13970,.27342E-3,.7088E-4,0
STARLINK-30551,2023-160J,2026-04-23T06:23:01.382208,15.27574581,.00013356,43.0024,189.5077,270.8611,89.2088,0,U,58083,999,13972,-.923002E-6,-.288E-5,0
STARLINK-30586,2023-160K,2026-04-23T06:28:34.498272,15.27579157,.00012898,43.0028,189.5328,257.2817,102.7890,0,U,58084,999,13972,.15593674E-4,.167E-5,0
STARLINK-30609,2023-160L,2026-04-23T06:33:44.536896,15.26759402,.00011163,43.0042,189.5649,256.9214,103.1513,0,U,58085,999,13972,.60972433E-4,.1377E-4,0
STARLINK-30583,2023-160M,2026-04-23T06:37:53.602176,15.26743249,.0001707,43.0034,189.5836,262.0586,98.0072,0,U,58086,999,13972,.24185417E-4,.389E-5,0
STARLINK-30557,2023-160N,2026-04-23T05:11:04.748352,15.27572933,.00030371,43.0079,189.9861,278.2824,81.7683,0,U,58087,999,13971,-.64086316E-4,-.2026E-4,0
STARLINK-30591,2023-160P,2026-04-23T05:54:07.484544,15.27577982,.00020932,43.0063,185.9490,260.6278,99.4337,0,U,58088,999,13976,-.92321302E-4,-.2802E-4,0
STARLINK-30584,2023-160Q,2026-04-23T06:14:28.593024,15.27582564,.00012814,43.0033,186.0486,244.5856,115.4863,0,U,58089,999,13976,-.72136703E-4,-.2247E-4,0
STARLINK-30590,2023-160R,2026-04-23T05:18:28.547136,15.27567465,.0001396,42.9989,190.0153,277.3103,82.7590,0,U,58090,999,13971,-.58123973E-4,-.186E-4,0
STARLINK-30608,2023-160S,2026-04-22T13:20:55.406112,15.27413721,.0002046,43.0026,190.2297,261.2907,98.7713,0,U,58091,999,13965,.11936E-2,.32562E-3,0
STARLINK-30615,2023-160T,2026-04-23T06:00:02.000160,15.27583977,.00014059,42.9996,186.7336,263.3759,139.6828,0,U,58092,999,581,.22550373E-3,.5949E-4,0
STARLINK-30578,2023-160U,2026-04-22T22:21:50.897376,15.27565419,.0001296,43.0049,187.8829,273.7165,86.3538,0,U,58093,999,13971,.39456E-4,.823E-5,0
STARLINK-30574,2023-160V,2026-04-23T06:07:04.869408,15.27578978,.00019061,43.0048,186.0131,289.7663,70.2984,0,U,58094,999,13976,-.73415377E-4,-.2282E-4,0
STARLINK-30570,2023-160W,2026-04-23T04:47:43.500192,15.27575047,.00019245,43.0037,186.4577,267.4860,92.5771,0,U,58095,999,13975,-.76376747E-4,-.2363E-4,0
STARLINK-30581,2023-160X,2026-04-22T16:31:07.576896,15.27576890,.00016253,43.0004,189.4899,260.2807,99.7861,0,U,58096,999,13967,.19994236E-4,.288E-5,0
STARLINK-30594,2023-161A,2026-04-22T20:27:53.454528,15.30204446,.00012797,53.1606,320.3694,76.5841,283.5302,0,U,58097,999,14118,-.52609517E-4,-.1917E-4,0
STARLINK-30614,2023-161B,2026-04-22T23:31:26.158368,15.30197157,.0001236,53.1609,319.7408,88.4765,271.6378,0,U,58098,999,14120,.24278183E-4,.36E-5,0
STARLINK-30607,2023-161C,2026-04-22T20:28:00.742368,15.30192504,.0001201,53.1605,310.3703,96.3400,263.7737,0,U,58099,999,14131,-.19022E-4,-.922E-5,0
STARLINK-30600,2023-161D,2026-04-22T23:45:06.669792,15.30200426,.00012057,53.1603,319.7922,83.1185,276.9953,0,U,58100,999,14120,.493137E-6,-.345E-5,0
STARLINK-30605,2023-161E,2026-04-22T20:17:15.203904,15.30198638,.00011848,53.1606,320.3220,93.4093,266.7044,0,U,58101,999,14118,.69104215E-4,.1688E-4,0
STARLINK-30592,2023-161F,2026-04-22T20:12:41.564736,15.30195562,.0001727,53.1616,320.3034,59.3980,300.7191,0,U,58102,999,14118,-.12869166E-4,-.741E-5,0
STARLINK-30589,2023-161G,2026-04-23T00:18:31.656960,15.30175897,.0001495,53.1618,319.7451,87.3488,272.7684,0,U,58103,999,14120,-.74394301E-4,-.256E-4,0
STARLINK-30617,2023-161H,2026-04-22T22:49:00.808320,15.30190957,.0001188,53.1606,320.0713,89.2300,270.8837,0,U,58104,999,14119,.52004E-4,.1181E-4,0
STARLINK-30616,2023-161J,2026-04-22T23:19:58.096416,15.30192666,.00010211,53.1604,306.7384,99.3582,260.7534,0,U,58105,999,14137,-.4937126E-5,-.505E-5,0
STARLINK-30612,2023-161K,2026-04-22T23:30:36.457632,15.30191716,.00010902,53.1611,306.7977,103.5863,256.5260,0,U,58106,999,14138,-.2079203E-5,-.421E-5,0
STARLINK-30421,2023-161L,2026-04-22T22:04:09.393024,15.30197883,.0001465,53.1603,307.0980,58.4682,301.6462,0,U,58107,999,14137,.31104E-4,.562E-5,0
STARLINK-30611,2023-161M,2026-04-22T22:34:33.494880,15.30176670,.0001151,53.1605,307.2123,72.1055,288.0072,0,U,58108,999,14137,-.50994E-4,-.1868E-4,0
STARLINK-30606,2023-161N,2026-04-22T20:32:27.418560,15.30188288,.00012798,53.1600,320.3833,74.7650,285.3493,0,U,58109,999,14118,-.21317734E-4,-.99E-5,0
STARLINK-30596,2023-161P,2026-04-22T19:59:01.145760,15.30191901,.00013392,53.1615,320.2409,106.4317,253.6831,0,U,58110,999,14118,-.5591963E-5,-.525E-5,0
STARLINK-30595,2023-161Q,2026-04-22T23:58:47.612352,15.30202183,.00012169,53.1611,319.8588,81.7919,278.3220,0,U,58111,999,14120,-.38908173E-4,-.1511E-4,0
STARLINK-30593,2023-161R,2026-04-22T20:46:07.649184,15.30197371,.0001099,53.1598,320.4438,89.8803,270.2323,0,U,58112,999,14118,-.37438E-6,-.37E-5,0
STARLINK-30353,2023-161S,2026-04-23T00:07:54.482016,15.30191958,.00010602,53.1602,319.8976,89.9355,270.1768,0,U,58113,999,14120,.64589127E-4,.1554E-4,0
STARLINK-30572,2023-161T,2026-04-22T23:49:40.149984,15.30210884,.00012221,53.1604,319.8163,75.5009,284.6127,0,U,58114,999,14120,-.79950081E-4,-.2727E-4,0
